type,id,size,wrappings
java,51382,26,1
java,51383,2,0
java,51384,18,0
java,51385,21,1
java,51386,29,1
java,51387,28,0
java,51388,35,1
java,51389,8,1
java,51390,18,0
java,51392,34,1
java,51393,45,1
java,51394,27,1
java,16571,19,0
java,3002,27,1
java,3003,4,0
java,15679,21,0
java,15680,28,1
java,8165,78,2
java,8164,51,5
java,8166,49,4
java,8167,61,8
java,8168,14,8
java,24,38,0
java,25,29,1
java,26,38,0
java,51424,13,1
java,51425,7,0
java,11930,11,0
java,12222,8,0
java,12221,21,1
java,12223,42,1
java,12224,39,1
java,12225,25,1
java,14807,5,0
java,53046,4,0
java,9750,17,1
java,3320,13,2
java,3321,20,1
java,15868,10,0
java,8242,19,3
java,4172,35,1
java,4167,92,0
java,4168,62,1
java,4169,9,0
java,4170,17,0
java,4171,89,0
java,4173,13,0
java,4174,25,0
java,17951,27,5
java,17952,15,2
java,3788,15,0
java,3789,46,2
java,9185,18,0
java,9186,8,0
java,9187,1,0
java,18996,41,0
java,18997,21,0
java,16592,10,0
java,18073,4,0
java,5047,17,0
java,5048,15,1
java,5049,5,0
java,5050,4,0
java,5051,5,0
java,5052,4,0
java,11571,34,1
java,11572,9,0
java,11573,2,0
java,11574,3,0
java,11575,14,0
java,11576,32,1
java,11577,25,0
java,11578,9,1
java,11579,12,6
java,7135,40,0
java,7136,19,1
java,7137,53,0
java,7138,35,0
java,17195,1,1
java,17196,40,3
java,17193,32,3
java,17194,55,1
java,17197,51,4
java,17198,27,2
java,17199,30,2
java,17200,39,3
java,17201,11,1
java,17202,22,2
java,17203,39,3
java,17204,14,3
java,17205,51,4
java,17206,19,1
java,20155,36,3
java,20156,8,0
java,19328,2,0
java,19329,2,0
java,7610,10,0
java,50595,98,2
java,50603,6,0
java,50604,5,0
java,50591,108,0
java,50592,13,1
java,50593,70,1
java,50594,2,1
java,50596,14,0
java,50597,23,0
java,50598,8,0
java,50599,109,2
java,50600,70,1
java,50601,7,0
java,50602,87,0
java,50605,20,1
java,50606,7,0
java,50607,79,0
java,50608,1,0
java,50609,57,1
java,50610,2,0
java,17950,4,0
java,9589,2,0
java,9590,29,0
java,13629,12,0
java,20146,13,1
java,20147,12,0
java,20148,17,0
java,20149,57,0
java,20150,13,0
java,20151,6,0
java,20152,13,1
java,20153,12,0
java,20154,57,0
java,7341,1,0
java,7342,5,0
java,5829,1,0
java,3044,130,3
java,9629,83,0
java,9630,56,0
java,53051,2,0
java,53052,10,0
java,53049,13,2
java,53050,6,0
java,18357,61,4
java,18355,12,0
java,18356,22,1
java,18358,18,0
java,18359,10,1
java,18360,31,1
java,18361,11,1
java,18362,5,0
java,18363,13,0
java,5843,21,1
java,13137,9,1
java,17342,4,1
java,52232,9,1
java,52233,10,0
java,52234,18,5
java,52235,8,1
java,52236,9,1
java,52237,9,0
java,52238,23,1
java,52239,18,1
java,52240,9,1
java,52241,19,2
java,52242,5,0
java,52243,5,0
java,52244,17,1
java,52245,1,0
java,52246,2,0
java,52247,8,0
java,52248,23,1
java,52249,10,1
java,52250,2,0
java,52251,6,0
java,52252,18,0
java,52253,3,0
java,4199,28,1
java,4200,21,1
java,4201,4,1
java,4202,8,0
java,4203,2,0
java,4204,15,0
java,4205,2,0
java,4206,27,1
java,4207,4,1
java,7618,30,1
java,52038,23,0
java,52039,17,0
java,52040,9,0
java,52041,16,0
java,1094,1,0
java,1095,5,1
java,1096,1,0
java,1097,5,1
java,1098,5,1
java,51826,3,0
java,51827,3,0
java,51828,3,0
java,51714,39,1
java,51715,31,1
java,51716,25,1
java,51717,1,0
java,51718,33,1
java,51719,39,1
java,51720,9,0
java,51721,79,2
java,51722,20,0
java,51723,29,0
java,51724,16,0
java,51725,18,1
java,51726,57,3
java,51727,28,3
java,51728,33,1
java,51729,87,5
java,51730,34,1
java,51731,13,1
java,51732,45,1
java,51733,29,0
java,51734,55,2
java,51735,11,3
java,51736,11,0
java,51737,21,1
java,51738,11,1
java,51739,45,3
java,51740,9,0
java,51741,27,2
java,51742,29,0
java,51743,53,2
java,3702,4,1
java,2277,28,0
java,2276,52,0
java,50470,20,0
java,52287,15,0
java,52288,2,1
java,52289,61,1
java,9684,16,1
java,13334,6,0
java,50490,18,1
java,50491,32,0
java,50492,32,0
java,50493,33,0
java,50494,32,0
java,50495,7,0
java,50496,32,0
java,50497,32,0
java,50498,23,0
java,50499,32,0
java,50500,32,0
java,50501,32,0
java,50502,9,0
java,50503,38,1
java,50504,24,1
java,50505,32,0
java,50506,12,0
java,1564,46,1
java,1366,104,1
java,1367,4,0
java,1379,77,0
java,1404,3,0
java,1386,89,1
java,1402,88,0
java,1417,119,1
java,1310,35,0
java,1311,7,0
java,1303,36,0
java,1304,26,0
java,1305,46,0
java,1306,47,0
java,1307,17,0
java,1308,15,0
java,1309,2,0
java,1312,7,0
java,1313,85,0
java,1314,14,0
java,1315,10,0
java,1316,19,0
java,1317,69,0
java,1318,8,0
java,1319,62,1
java,1320,20,0
java,1321,18,0
java,1322,8,0
java,1334,112,4
java,1323,10,0
java,1324,19,1
java,1325,9,0
java,1326,11,0
java,1327,37,1
java,1328,16,0
java,1329,79,1
java,1330,45,0
java,1331,94,0
java,1332,9,0
java,1333,98,0
java,1335,34,0
java,1336,14,0
java,1337,78,1
java,1338,26,0
java,1339,15,0
java,1346,19,0
java,1340,18,0
java,1341,122,0
java,1342,7,0
java,1343,69,0
java,1344,100,0
java,1345,38,1
java,1347,18,0
java,1348,27,0
java,1349,96,1
java,1350,41,0
java,1351,71,0
java,1352,103,0
java,1364,3,0
java,1353,69,0
java,1354,2,0
java,1355,14,0
java,1356,69,0
java,1357,28,0
java,1365,58,0
java,1358,16,0
java,1359,123,1
java,1360,20,0
java,1361,7,0
java,1362,98,0
java,1363,6,0
java,1368,32,1
java,1369,6,0
java,1370,8,1
java,1371,7,0
java,1372,12,0
java,1373,7,0
java,1374,9,0
java,1375,37,0
java,1376,71,0
java,1377,90,0
java,1378,3,0
java,1380,16,0
java,1381,7,0
java,1382,13,0
java,1383,4,0
java,1384,58,0
java,1385,2,0
java,1387,20,0
java,1388,29,1
java,1389,51,0
java,1390,90,0
java,1391,17,0
java,1403,69,0
java,1392,13,0
java,1393,39,0
java,1394,65,0
java,1395,16,0
java,1396,33,0
java,1397,70,0
java,1398,14,0
java,1399,6,0
java,1400,5,0
java,1401,70,0
java,1405,7,0
java,1406,55,0
java,1407,64,0
java,1408,47,0
java,1409,19,0
java,1410,9,0
java,1416,23,0
java,1411,7,0
java,1412,18,0
java,1413,64,0
java,1414,30,0
java,1415,51,0
java,1418,8,0
java,1419,15,0
java,1420,18,1
java,1421,59,0
java,1422,18,0
java,1423,69,0
java,1424,75,0
java,1425,67,0
java,1426,69,0
java,1427,38,1
java,1428,58,0
java,1429,12,0
java,1430,37,1
java,1431,6,0
java,1432,85,0
java,1433,98,0
java,1434,60,0
java,1435,11,0
java,5228,9,4
java,5229,2,0
java,5230,4,1
java,5231,9,4
java,5232,6,2
java,52984,54,2
java,18942,44,0
java,18943,68,1
java,9695,62,0
java,9696,71,0
java,9697,72,0
java,62,6,0
java,63,10,0
java,64,5,0
java,65,13,0
java,66,6,0
java,67,13,0
java,68,20,1
java,51053,40,1
java,51054,13,0
java,9110,7,1
java,9111,5,0
java,9112,13,0
java,9113,3,0
java,9114,10,0
java,9115,5,0
java,9116,5,0
java,9117,8,0
java,9118,11,1
java,9119,5,0
java,9120,7,0
java,9121,8,0
java,9122,7,1
java,9123,5,0
java,9124,11,1
java,9125,29,0
java,9126,7,1
java,9127,4,0
java,9128,5,0
java,9129,8,0
java,9130,5,0
java,9131,6,0
java,9132,25,0
java,10180,33,3
java,52678,10,0
java,52679,10,0
java,52680,6,0
java,52681,4,0
java,52682,10,0
java,52683,53,0
java,52684,25,0
java,52685,33,1
java,52686,8,0
java,52687,11,0
java,52688,32,0
java,52689,13,0
java,52690,23,0
java,52691,34,2
java,52692,11,1
java,52693,33,0
java,52694,6,0
java,52695,40,1
java,52696,41,3
java,52697,32,0
java,52698,10,0
java,52699,4,0
java,52700,33,0
java,52701,7,1
java,52702,23,0
java,52703,36,0
java,52704,21,0
java,52705,39,0
java,52706,8,0
java,52707,23,0
java,52708,10,0
java,52709,33,1
java,52710,15,0
java,52711,14,0
java,52712,35,1
java,52713,4,1
java,52714,39,0
java,52718,4,0
java,52719,13,0
java,52720,32,0
java,19866,3,0
java,19855,9,0
java,19856,17,1
java,19857,21,2
java,19858,17,0
java,19859,12,0
java,19860,22,2
java,19861,11,0
java,19862,18,1
java,19863,7,0
java,19864,6,0
java,19865,20,2
java,19867,16,0
java,19868,14,0
java,19869,3,0
java,17986,4,0
java,18018,21,0
java,18023,2,0
java,18017,4,0
java,18034,5,0
java,17974,13,0
java,17975,11,1
java,17976,12,0
java,17977,19,1
java,17978,11,1
java,17985,17,2
java,17979,32,1
java,17980,2,0
java,17981,12,0
java,17982,2,0
java,17983,8,0
java,17984,10,0
java,17987,17,0
java,17988,31,1
java,17989,14,0
java,17990,31,1
java,17991,6,0
java,17992,14,0
java,17993,28,0
java,17994,2,0
java,17995,8,0
java,18001,17,0
java,17996,7,0
java,17997,13,0
java,17998,9,0
java,17999,20,2
java,18000,11,1
java,18002,8,0
java,18003,11,0
java,18004,17,0
java,18005,17,0
java,18006,17,1
java,18055,2,0
java,18007,20,2
java,18008,8,0
java,18009,16,1
java,18010,17,1
java,18011,14,1
java,18012,17,2
java,18013,17,0
java,18014,12,0
java,18015,23,0
java,18016,15,0
java,18019,12,0
java,18020,21,1
java,18021,16,1
java,18022,12,0
java,18024,14,0
java,18025,13,0
java,18026,13,0
java,18027,10,1
java,18028,13,0
java,18029,21,0
java,18030,18,0
java,18031,21,0
java,18032,19,1
java,18033,2,0
java,18035,9,0
java,18036,8,1
java,18037,25,1
java,18038,6,0
java,18039,32,0
java,18040,31,0
java,18041,18,0
java,18042,9,1
java,18043,11,0
java,18044,17,0
java,18045,6,0
java,18046,16,1
java,18047,21,0
java,18048,12,0
java,18049,12,0
java,18050,17,2
java,18051,5,1
java,18052,17,0
java,18053,23,0
java,18054,21,1
java,18056,16,1
java,18057,17,0
java,18058,16,1
java,18059,13,0
java,18060,14,0
java,18061,16,1
java,18062,19,1
java,18063,11,0
java,18064,17,0
java,18065,2,0
java,18066,17,0
java,18067,10,0
java,18068,13,0
java,18069,2,0
java,18070,22,1
java,18071,15,1
java,51427,26,0
java,51428,28,0
java,7671,2,0
java,7672,3,0
java,7661,2,0
java,7662,2,0
java,7663,13,1
java,7664,2,0
java,7670,22,3
java,7665,50,1
java,7666,2,0
java,7667,13,1
java,7668,27,0
java,7669,21,2
java,7673,12,0
java,7674,23,3
java,10558,1,0
java,10404,7,0
java,10349,4,0
java,10410,17,0
java,10318,40,2
java,10319,28,0
java,10320,15,0
java,10321,16,1
java,10322,9,0
java,10323,15,1
java,10350,8,0
java,10324,18,0
java,10325,30,0
java,10326,5,0
java,10327,36,1
java,10328,16,0
java,10329,10,0
java,10330,4,0
java,10331,1,0
java,10332,7,0
java,10333,6,0
java,10334,3,0
java,10335,6,0
java,10336,21,1
java,10337,49,0
java,10338,5,0
java,10351,3,0
java,10339,16,0
java,10340,18,0
java,10341,22,1
java,10342,2,1
java,10343,8,0
java,10344,8,0
java,10345,26,0
java,10346,34,1
java,10347,14,1
java,10348,20,0
java,10352,11,0
java,10353,7,0
java,10354,10,0
java,10355,18,1
java,10356,5,0
java,10357,7,0
java,10358,3,0
java,10359,33,1
java,10360,4,1
java,10361,14,1
java,10362,3,0
java,10363,12,1
java,10364,10,0
java,10365,21,0
java,10366,9,0
java,10367,5,0
java,10368,19,1
java,10369,14,0
java,10370,11,0
java,10371,19,1
java,10372,7,0
java,10373,13,0
java,10374,14,1
java,10375,7,0
java,10376,8,0
java,10377,16,1
java,10378,10,0
java,10379,24,0
java,10380,10,1
java,10381,25,1
java,10382,14,0
java,10383,19,0
java,10384,11,0
java,10385,15,0
java,10386,1,0
java,10387,20,0
java,10388,14,0
java,10389,6,0
java,10390,3,0
java,10391,3,0
java,10392,5,0
java,10393,14,0
java,10394,4,0
java,10395,13,0
java,10396,18,0
java,10397,22,1
java,10403,19,0
java,10398,4,0
java,10399,9,0
java,10400,7,0
java,10401,33,2
java,10402,10,0
java,10405,17,1
java,10406,14,0
java,10407,3,0
java,10408,3,0
java,10409,33,2
java,10411,3,0
java,10412,16,1
java,10413,12,1
java,10414,22,1
java,10415,17,1
java,10416,13,0
java,10417,25,0
java,10418,3,0
java,10419,20,0
java,10420,1,0
java,10426,18,0
java,10421,8,0
java,10422,13,0
java,10423,23,0
java,10424,5,0
java,10425,13,0
java,10427,10,0
java,10428,18,0
java,10429,18,1
java,10430,7,0
java,10431,12,0
java,10432,52,0
java,10433,11,0
java,10434,8,0
java,10435,4,0
java,10436,7,0
java,10437,11,0
java,10438,20,0
java,10439,4,0
java,10440,24,1
java,10441,13,0
java,10442,3,0
java,10443,28,2
java,10444,22,0
java,10445,21,0
java,10446,18,1
java,10465,16,1
java,10447,10,0
java,10448,9,0
java,10449,8,0
java,10450,10,0
java,10451,11,0
java,10452,7,0
java,10453,3,0
java,10454,5,1
java,10455,9,2
java,10456,10,0
java,10457,12,0
java,10458,3,0
java,10471,9,3
java,10459,12,0
java,10460,17,2
java,10461,32,2
java,10462,8,0
java,10463,8,0
java,10464,1,0
java,10466,11,0
java,10467,7,1
java,10468,12,0
java,10469,27,2
java,10470,8,0
java,10472,13,1
java,10473,11,0
java,10474,12,0
java,10475,28,0
java,10476,35,2
java,10477,5,2
java,10478,31,2
java,10479,13,0
java,10480,5,1
java,10481,16,2
java,10482,13,0
java,10483,4,0
java,10484,4,0
java,10485,9,0
java,10486,12,0
java,10487,29,0
java,10488,14,0
java,10489,7,0
java,10490,13,1
java,10491,45,2
java,10492,21,0
java,10493,41,2
java,10494,9,0
java,10495,14,1
java,10496,10,0
java,10497,19,0
java,10498,32,0
java,10499,13,0
java,10500,33,1
java,10501,5,0
java,10502,24,0
java,10503,13,1
java,10504,7,0
java,10505,3,0
java,10506,18,0
java,10552,3,0
java,10507,8,0
java,10508,3,0
java,10509,10,0
java,10510,26,1
java,10511,15,0
java,10512,4,0
java,10513,18,0
java,10514,28,1
java,10515,4,0
java,10516,16,0
java,10517,21,0
java,10518,13,0
java,10519,11,0
java,10520,14,0
java,10521,17,0
java,10522,17,0
java,10523,11,0
java,10524,3,0
java,10525,18,0
java,10526,9,0
java,10527,12,0
java,10528,3,0
java,10529,7,0
java,10530,28,0
java,10531,2,0
java,10532,3,0
java,10533,10,2
java,10551,17,0
java,10534,8,0
java,10535,24,0
java,10536,8,0
java,10537,1,0
java,10538,17,1
java,10539,13,0
java,10540,10,0
java,10541,3,0
java,10542,7,0
java,10543,7,0
java,10544,13,0
java,10550,5,0
java,10545,7,0
java,10546,7,0
java,10547,14,2
java,10548,13,1
java,10549,10,1
java,10553,5,0
java,10554,11,0
java,10555,11,0
java,10556,14,0
java,10557,11,0
java,10559,26,0
java,10560,13,1
java,10561,17,2
java,10562,1,0
java,10563,10,0
java,10590,29,0
java,10564,3,0
java,10565,4,1
java,10566,29,0
java,10567,22,1
java,10568,15,0
java,10569,5,0
java,10570,9,0
java,10571,5,0
java,10572,11,1
java,10573,3,0
java,10574,3,0
java,10575,12,0
java,10576,6,2
java,10577,9,0
java,10578,7,0
java,10579,24,2
java,10580,19,0
java,10581,20,0
java,10582,26,0
java,10583,27,2
java,10584,16,2
java,10585,13,0
java,10586,12,1
java,10587,23,2
java,10588,17,1
java,10589,1,1
java,10591,4,1
java,10592,12,0
java,10593,9,0
java,10594,17,0
java,10595,13,1
java,10596,5,0
java,10597,7,0
java,10598,10,0
java,10599,12,1
java,10600,6,0
java,10601,23,0
java,10602,9,0
java,10603,14,1
java,10604,23,2
java,10605,13,0
java,10606,10,0
java,10607,26,1
java,10608,18,1
java,10609,13,0
java,10620,17,1
java,10610,10,0
java,10611,6,0
java,10612,24,2
java,10613,9,0
java,10614,10,1
java,10615,13,0
java,10616,8,0
java,10617,23,1
java,10618,3,0
java,10619,7,0
java,10621,12,0
java,10622,9,0
java,10623,8,0
java,10624,3,0
java,10625,26,0
java,10626,5,0
java,10627,6,0
java,10628,16,0
java,10629,12,1
java,10645,3,0
java,10630,23,1
java,10631,26,1
java,10632,14,0
java,10633,1,0
java,10634,10,0
java,10635,6,0
java,10636,4,1
java,10637,3,0
java,10638,6,0
java,10639,9,0
java,10640,14,0
java,10641,7,0
java,10642,17,1
java,10643,9,0
java,10644,12,0
java,10646,5,0
java,10647,11,0
java,10648,7,0
java,10649,9,0
java,10650,45,2
java,10651,7,0
java,10652,20,0
java,10653,2,1
java,10654,4,1
java,10655,18,1
java,10665,7,0
java,10656,13,1
java,10657,23,1
java,10658,27,1
java,10659,5,0
java,10686,1,0
java,10660,16,0
java,10661,36,0
java,10662,8,0
java,10663,19,0
java,10664,18,2
java,10666,12,0
java,10667,7,0
java,10668,11,0
java,10669,14,2
java,10670,20,0
java,10671,7,0
java,10672,5,1
java,10673,3,0
java,10674,64,4
java,10675,16,0
java,10676,8,0
java,10677,10,0
java,10678,18,1
java,10679,11,0
java,10680,28,1
java,10693,3,0
java,10681,26,1
java,10682,7,0
java,10683,20,0
java,10684,4,1
java,10685,8,1
java,10699,1,0
java,10687,12,1
java,10688,10,2
java,10689,17,1
java,10690,1,0
java,10691,3,0
java,10692,20,1
java,10694,16,1
java,10695,7,0
java,10696,36,1
java,10697,4,0
java,10698,23,1
java,10700,13,1
java,10701,3,0
java,10702,9,0
java,10703,34,5
java,10704,11,0
java,10705,21,1
java,10706,3,0
java,10707,3,0
java,10708,26,0
java,10709,10,0
java,10710,19,0
java,10711,10,0
java,10712,12,0
java,10713,33,1
java,10714,18,2
java,10724,2,2
java,10715,9,0
java,10716,16,0
java,10717,8,2
java,10718,13,1
java,10725,9,0
java,10719,5,0
java,10720,4,1
java,10721,9,0
java,10722,7,0
java,10723,5,0
java,10726,16,1
java,10727,18,1
java,10728,7,0
java,10729,26,1
java,10730,22,1
java,10731,41,0
java,10732,16,1
java,10733,33,0
java,10734,15,2
java,10735,7,0
java,10736,8,0
java,10737,4,0
java,10738,7,0
java,10739,3,0
java,10740,19,2
java,10756,7,0
java,10741,6,0
java,10742,14,0
java,10743,13,2
java,10744,18,0
java,10745,15,0
java,10746,4,0
java,10747,10,0
java,10748,17,1
java,10749,13,1
java,10750,7,0
java,10751,11,0
java,10752,13,0
java,10753,17,0
java,10754,10,1
java,10755,33,0
java,10757,9,0
java,10758,3,0
java,10759,13,0
java,10760,21,1
java,10761,10,0
java,10762,6,0
java,10763,14,2
java,10764,16,1
java,10765,7,0
java,10766,4,0
java,10767,7,0
java,10768,29,4
java,10769,5,0
java,10770,3,0
java,10771,14,1
java,10772,7,0
java,10773,9,0
java,10774,25,0
java,10775,23,1
java,10776,31,1
java,10777,26,3
java,10778,18,0
java,10779,11,0
java,10780,3,0
java,10781,18,1
java,10782,8,0
java,10783,3,0
java,10784,9,0
java,10785,9,0
java,10786,3,0
java,10787,6,0
java,10788,11,1
java,10789,13,0
java,10790,20,0
java,10791,3,1
java,10797,18,0
java,10792,9,0
java,10793,8,0
java,10794,3,0
java,10795,15,0
java,10796,9,0
java,10798,34,1
java,10799,10,1
java,10800,17,0
java,10801,7,1
java,10807,15,0
java,10802,4,1
java,10803,11,0
java,10804,5,0
java,10805,26,1
java,10806,16,1
java,10808,17,2
java,10809,24,1
java,10810,47,3
java,10811,13,1
java,10812,14,0
java,10813,7,0
java,10814,5,0
java,10815,8,0
java,10816,9,0
java,10817,15,1
java,10818,24,1
java,10819,13,0
java,10820,28,2
java,10821,9,0
java,10822,37,0
java,10823,3,2
java,10824,7,1
java,10825,13,0
java,10826,5,0
java,10851,4,1
java,10827,8,1
java,10828,8,0
java,10829,6,0
java,10830,5,0
java,10831,8,0
java,10832,12,0
java,10833,17,0
java,10834,7,0
java,10835,5,0
java,10836,21,1
java,10837,11,0
java,10838,8,0
java,10839,2,0
java,10840,5,0
java,10841,7,0
java,10852,4,0
java,10842,14,1
java,10843,4,0
java,10844,16,0
java,10845,11,0
java,10846,7,0
java,10853,46,4
java,10847,27,3
java,10848,38,2
java,10849,10,0
java,10850,6,2
java,10854,21,0
java,10855,15,2
java,10856,24,0
java,10857,2,0
java,10858,7,0
java,10864,16,1
java,10859,25,2
java,10860,13,0
java,10861,5,0
java,10862,13,1
java,10863,13,2
java,10865,22,1
java,10866,12,0
java,10867,3,1
java,10868,8,0
java,10869,11,1
java,10870,11,0
java,10871,12,2
java,10872,12,0
java,10873,10,0
java,10874,3,0
java,10875,43,2
java,10876,7,0
java,10877,11,0
java,10878,13,0
java,10901,4,1
java,10879,14,0
java,10880,13,2
java,10881,18,2
java,10882,14,0
java,10888,11,0
java,10883,42,3
java,10884,14,1
java,10885,3,0
java,10886,5,0
java,10887,8,1
java,10889,18,0
java,10890,4,0
java,10891,7,0
java,10892,26,0
java,10893,7,0
java,10894,3,0
java,10895,18,1
java,10896,17,0
java,10897,4,1
java,10898,5,0
java,10899,9,0
java,10900,19,0
java,10902,25,1
java,10903,35,0
java,10904,18,2
java,10905,7,0
java,10911,13,2
java,10906,33,1
java,10907,8,0
java,10908,21,0
java,10909,18,1
java,10910,8,0
java,10912,24,0
java,10913,4,0
java,10914,21,1
java,10915,32,1
java,10926,5,0
java,10916,6,0
java,10917,24,0
java,10918,13,1
java,10919,16,0
java,10920,5,0
java,10921,4,0
java,10922,6,0
java,10923,10,1
java,10924,24,0
java,10925,6,0
java,10927,25,2
java,10928,3,0
java,10929,5,0
java,10930,21,1
java,10931,10,0
java,10932,20,0
java,10933,28,1
java,10934,9,2
java,10935,11,1
java,10936,11,0
java,10937,14,0
java,10938,10,1
java,10939,4,1
java,10940,14,0
java,10941,18,1
java,10942,22,1
java,10943,6,2
java,10944,3,0
java,10945,21,0
java,10946,14,0
java,10947,8,0
java,10948,23,0
java,10949,10,0
java,10950,11,0
java,10951,12,1
java,10952,33,1
java,10953,19,0
java,10954,29,0
java,10955,13,1
java,10956,42,3
java,10957,7,0
java,10958,6,1
java,10959,9,0
java,10960,13,0
java,10961,7,0
java,10996,5,0
java,10962,30,0
java,10963,15,1
java,10964,3,0
java,10965,3,0
java,10966,17,1
java,11007,6,1
java,10967,19,2
java,10968,3,0
java,10969,17,1
java,10970,1,1
java,10971,7,0
java,10972,10,0
java,10973,10,0
java,10974,42,3
java,10975,9,1
java,10976,3,0
java,10977,42,0
java,10978,8,0
java,10979,8,0
java,10980,4,0
java,10981,7,0
java,10982,16,0
java,10983,7,0
java,10984,41,2
java,10985,3,0
java,10986,11,0
java,10987,25,1
java,10988,28,1
java,10989,31,1
java,10990,12,2
java,10991,3,0
java,10992,5,0
java,10993,12,0
java,10994,25,1
java,10995,3,0
java,10997,4,0
java,10998,22,2
java,10999,23,2
java,11000,7,0
java,11008,6,0
java,11001,23,2
java,11002,3,0
java,11003,9,0
java,11004,5,0
java,11005,7,0
java,11006,1,1
java,11009,16,0
java,11010,21,1
java,11011,10,3
java,11012,1,0
java,11013,17,0
java,11019,4,1
java,11014,12,1
java,11015,12,0
java,11016,13,1
java,11017,4,0
java,11018,15,1
java,11020,10,0
java,11021,9,0
java,11022,7,0
java,11023,14,0
java,11029,3,0
java,11024,41,0
java,11025,26,0
java,11026,10,0
java,11027,9,1
java,11028,12,1
java,11030,7,0
java,11031,15,1
java,11032,15,0
java,11033,19,0
java,11034,17,0
java,11035,10,0
java,11036,13,0
java,11037,12,0
java,11038,18,2
java,11039,29,0
java,11040,16,2
java,11041,5,0
java,11042,3,0
java,11043,9,0
java,11044,14,0
java,11076,5,0
java,11045,5,0
java,11046,16,0
java,11047,4,0
java,11048,40,1
java,11049,4,0
java,11098,1,0
java,11050,7,0
java,11051,12,0
java,11052,43,4
java,11053,12,0
java,11054,6,0
java,11055,3,0
java,11056,6,1
java,11057,20,0
java,11058,1,0
java,11059,20,0
java,11060,6,0
java,11061,17,2
java,11062,13,0
java,11063,20,0
java,11064,5,0
java,11065,16,1
java,11066,15,1
java,11067,34,2
java,11068,15,1
java,11069,3,0
java,11070,8,0
java,11071,3,0
java,11072,6,0
java,11073,4,1
java,11074,19,0
java,11075,11,0
java,11077,13,1
java,11078,2,0
java,11079,3,0
java,11080,23,2
java,11081,24,1
java,11082,3,0
java,11083,16,0
java,11084,11,0
java,11085,13,2
java,11086,6,0
java,11087,3,0
java,11088,37,0
java,11089,26,0
java,11090,24,1
java,11091,40,2
java,11092,26,0
java,11093,11,0
java,11094,29,1
java,11095,10,0
java,11096,9,0
java,11097,12,0
java,11099,7,0
java,11100,25,0
java,11101,6,0
java,11102,16,0
java,11103,18,0
java,11104,4,0
java,11105,14,0
java,11106,14,0
java,11107,2,2
java,11108,3,0
java,11109,10,0
java,11110,7,1
java,11111,8,0
java,11112,1,1
java,11113,22,2
